AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-790,9972,1504,1843,-302,-1238,-12352,-5864,7158,2791,3397,-4491,424,9642,11822,-296,201,2070,5.05,455,2297,3.1
40,12002,1026,749,1654,-1482,-13124,-108,6202,780,7003,-1011,1254,6012,10890,598,-443,3260,5.05,474,2396,3.2
-1292,12728,454,-1904,4315,-2282,-8690,-90,4234,-4419,9573,-3709,70,2232,8994,1258,-1068,4103,5.08,425,2161,3.2
-2502,12618,530,-2906,5150,-2544,-7882,-2444,2726,-2706,7976,-2618,-1236,718,9394,1485,-1231,4358,5.06,406,2054,3.3
-3232,12532,490,-3723,5510,-2433,-9426,-1538,2224,-2616,90,-1576,-3650,-1946,10030,1449,-741,4155,5.06,415,2104,3.3
-4004,11986,-30,-4513,5698,-1909,-8888,-488,1740,-5842,-3073,-4499,-2152,-5090,8876,864,114,4429,5.07,362,1835,3.3
-4142,11282,-342,-4806,5862,-1541,-8766,-1072,824,-6691,-3256,-4390,278,-5144,7668,476,58,4857,5.05,415,2100,3.4
-4192,11194,-646,-5476,6140,-1179,-8128,-1272,114,-6892,-2502,-3752,1868,-4518,6168,85,10,5202,5.06,415,2104,3.4
-4882,10116,-1194,-6930,6084,-444,-7872,-1810,-604,-5761,1893,-3171,262,-2218,6680,-351,-748,5242,5.08,391,1988,3.4
-4612,9178,-1368,-7715,5777,-90,-7870,-2266,-768,-4931,3426,-2837,-570,-992,6850,-334,-696,5191,5.07,459,2331,3.5
-4336,8292,-1586,-8343,5513,80,-7896,-1878,-1424,-4987,2014,-2373,-1096,-400,6152,-207,-666,5240,5.08,406,2062,3.5
-3992,6464,-1558,-8733,4518,180,-7080,-1118,-1668,-5876,-1983,-3679,-1398,262,5260,86,-475,5398,5.07,411,2083,3.6
-3538,6086,-1362,-8723,4440,237,-6060,-1282,-1550,-5985,-2640,-3708,-1722,430,4826,239,-352,5557,5.06,401,2029,3.6
-3204,5552,-1088,-8326,4662,178,-5408,-1344,-1366,-5660,-2629,-3108,-1748,334,4860,372,-270,5716,5.05,425,2149,3.6
-2666,5594,-1070,-8155,4967,71,-4302,-1068,-1214,-4882,-2765,-1822,-1744,-150,4662,587,-86,5999,5.08,425,2161,3.7
-2276,5660,-1066,-8627,4711,-144,-4158,-866,-1206,-4654,-2920,-1456,-1760,-674,4284,660,4,6128,5.06,425,2153,3.7
-1904,6030,-930,-9101,4512,-302,-3304,-902,-1336,-4466,-2696,-809,-1720,-1198,4786,697,10,6198,5.06,455,2302,3.7
-2984,7256,-650,-9687,4281,-466,-3152,-1478,-1286,-4020,-3062,52,-1852,-2308,5506,698,131,6246,5.06,323,1633,3.8
-2470,9130,-838,-10736,5311,-464,-3620,-1868,-1206,-3946,-3471,143,-1780,-2592,5584,668,238,6191,5.06,411,2079,3.8
-3052,10562,-784,-11717,5538,-465,-3882,-2400,-1222,-4098,-3751,422,-1650,-2724,5810,614,222,6177,5.04,430,2169,3.8
-5096,12582,550,-12317,4770,182,-4552,-3498,-864,-4475,-3359,1077,-1614,-2764,6932,447,402,6264,5.08,425,2161,3.9
-5900,14156,1546,-12574,4814,754,-5224,-4212,-854,-4928,-3187,1244,-1242,-2302,7978,340,430,6355,5.07,342,1736,3.9
-7762,14756,2864,-12450,4077,1211,-5750,-5590,-874,-5103,-3038,1188,-992,-1906,8954,262,423,6440,5.05,357,1803,3.9
-7886,15386,4062,-10433,2564,2917,-6836,-7086,-700,-4858,-3033,1563,-588,-1212,8890,147,130,6771,5.05,323,1630,4.0
-8224,15456,4610,-8563,1565,4267,-6864,-7482,-722,-5008,-3019,1596,-772,-1104,7972,92,-133,7099,5.05,362,1828,4.0
-8130,16096,5202,-7232,784,5093,-7530,-8166,-418,-5302,-2892,1375,-1444,-1478,6982,24,-89,7330,5.06,352,1782,4.0
-8116,18132,6196,-6689,-1787,6994,-7594,-8904,-130,-5428,-2943,764,-1746,-1990,6384,-139,45,7338,5.08,445,2261,4.1
-7978,18354,6060,-7106,-2552,7961,-7186,-8658,-282,-5252,-3160,281,-1556,-2690,5732,-282,121,7350,5.08,464,2360,4.1
-8004,17502,5368,-7424,-3099,8731,-7024,-8646,-118,-4707,-3654,-171,-1560,-3320,4928,-529,162,7431,5.05,342,1729,4.1
-8320,16976,4804,-7032,-4152,10074,-6102,-7210,154,-3807,-4495,-736,-1632,-3332,3850,-1009,274,7298,5.06,323,1633,4.2
-8882,17906,5294,-7168,-3629,11378,-5728,-6700,424,-3804,-4820,-1190,-1600,-2694,3246,-1180,385,7128,5.06,327,1658,4.2
-9544,18598,5288,-6985,-4349,12158,-5174,-6644,-76,-3983,-5336,-1753,-1704,-2308,3078,-1295,524,6905,5.07,445,2256,4.2
-10188,21228,4344,-8353,-5083,13410,-4138,-6166,-724,-4493,-6205,-2100,-280,-332,5410,-1207,675,6240,5.06,323,1633,4.3
-11904,21802,3774,-8529,-6745,13508,-3906,-6756,-814,-4678,-6180,-1797,910,3016,14492,-726,550,5553,5.06,464,2351,4.3
-14204,20710,4408,-7944,-5342,16891,-4392,-9296,-892,-4473,-6264,-2072,-2402,3662,17000,-417,325,5423,5.06,445,2252,4.3
-14982,19820,2972,-6553,-10302,17629,-5896,-11814,-1254,-4511,-6422,-2656,-4732,4838,13404,-365,-332,6376,5.05,337,1704,4.4
-17626,12730,628,-1275,-13344,19935,-5404,-10170,-1476,-3429,-5793,-956,-4810,1740,9636,-205,-714,8126,5.08,381,1938,4.4
-16272,10726,-790,2975,-15118,21493,-6660,-8662,-1240,-2818,-5387,500,-5380,1210,9574,-282,-253,8216,5.05,342,1729,4.5
-13902,6364,-1022,6110,-15044,21713,-5452,-8016,-1756,-3661,-5900,-418,-4682,1080,9606,-170,-48,8049,5.05,357,1803,4.5
-11856,4508,-938,10429,-11139,24301,-5312,-8056,-1640,-4236,-6268,-687,-2994,562,10300,79,-69,7882,5.05,352,1778,4.5
-10090,6012,-2050,12486,-6177,24445,-3838,-8276,-1982,-5202,-6449,-764,-3160,-732,8692,381,16,7734,5.06,323,1633,4.5
-11552,3088,-464,10908,-3253,23461,-4626,-7958,-1606,-5143,-6930,-988,-3186,-1030,8510,421,74,7717,5.06,323,1633,4.6
-11574,-372,1504,8259,-1336,21540,-3934,-8232,-1418,-4976,-7215,-694,-2832,-818,7492,421,199,7606,5.07,342,1736,4.6
-9244,-7840,4832,1117,455,16847,-3532,-6168,-1268,-4891,-11362,-1596,-1872,-852,6258,381,238,7121,5.07,464,2356,4.7
-6592,-13226,7174,-2422,14,13540,-2774,-7748,-602,-3650,-10985,-741,-1426,-1334,5886,308,133,6916,5.06,396,2005,4.7
-4722,-20154,10194,-3809,-1564,9989,-2408,-7144,-774,-2798,-10940,-40,-1022,-1814,5524,180,67,6638,5.05,386,1951,4.7
-2606,-21438,4260,299,-3785,3551,-2140,-6458,-742,-1770,-8176,1020,-308,-2896,4606,-139,-74,5867,5.06,357,1807,4.8
-1032,-17604,1806,5089,-4330,135,-1944,-5910,-804,-2096,-6411,1212,-766,-2906,4494,-205,-124,5521,5.07,342,1736,4.8
-720,-10932,-690,10174,-4584,-1874,-2302,-5300,-622,-2177,-5720,1176,-1410,-2506,3846,-238,-100,5383,5.07,352,1785,4.8
-174,-4592,-1420,12819,-4837,-2895,-2368,-5430,-376,-2208,-5312,641,-868,-1878,3244,-340,-200,5284,5.05,357,1803,4.8
78,-44,-2458,11434,-4134,-3104,-2238,-5190,-474,-1961,-4717,282,-1214,-258,3362,-549,-320,5264,5.08,455,2310,4.9
490,0,-3426,9178,-4606,-3437,-2150,-5382,-286,-1758,-4498,336,-1388,286,3978,-629,-322,5332,5.07,420,2132,4.9
874,-1426,-4216,7051,-4644,-4100,-2474,-5324,-180,-1659,-4506,165,-1308,1040,4754,-653,-235,5419,5.08,420,2137,4.9
168,-3016,-5258,5582,-3801,-5892,-2286,-5516,98,-1415,-4233,155,-1332,2686,8090,-438,-165,5590,5.07,352,1785,5.0
-734,-3940,-5814,5750,-3080,-7463,-2576,-5876,292,-1188,-4045,323,-1740,3388,10680,-280,-221,5788,5.06,327,1658,5.0
-2044,-4418,-6364,6352,-2277,-9454,-3052,-6600,608,-761,-3912,617,-2132,3760,10750,-124,-507,6110,5.06,323,1633,5.0
-4526,-4276,-6574,7986,-776,-12813,-3788,-6406,556,-550,-2741,782,-1932,2240,7302,224,-992,6528,5.06,347,1757,5.1
-6232,-3410,-7168,8488,-93,-14476,-4344,-6756,538,-473,-2308,1392,-2136,702,7106,426,-941,6472,5.07,332,1686,5.1
-8478,-2670,-7116,8900,-662,-16318,-3060,-6228,398,-1167,-668,1301,-2538,-266,7280,634,-731,6040,5.08,401,2037,5.1
-12000,-222,-6204,7924,406,-19636,-3510,-6490,80,-1579,-1164,2452,-2658,-1788,7424,957,-287,5316,5.08,430,2186,5.2
-14532,1470,-5092,7246,768,-21347,-3700,-6730,836,-2014,-1611,2523,-1762,-2378,6452,881,-103,4974,5.07,342,1736,5.2
-16706,2640,-4204,6164,1267,-22893,-4482,-7022,416,-2606,-3299,2536,-1214,-2614,6314,649,-29,4649,5.05,450,2272,5.2
-20774,5950,-1454,2870,4097,-25467,-3646,-6934,60,-3551,-4841,2380,-966,-2172,6924,298,202,4198,5.05,367,1853,5.3
-24084,10636,916,395,5454,-26290,-3324,-7190,-252,-3904,-5011,2555,-744,-1640,7394,223,276,3933,5.07,425,2157,5.3
-25294,16192,3046,-3048,4746,-27403,-2566,-7250,-268,-4077,-4645,2755,-742,-798,7574,187,326,3697,5.05,371,1877,5.3
-27180,14496,4204,-12962,6768,-26872,-2384,-8860,694,-3567,-4828,2737,-1282,1210,7154,39,468,3570,5.08,440,2236,5.4
-32768,19986,14394,-18512,9858,-25528,-2490,-10014,1812,-2547,-5036,2712,-1394,1940,8146,-174,606,3731,5.05,376,1902,5.4
-32768,24336,16744,-22683,6755,-21817,-2836,-11622,2650,-1095,-4833,2612,-1496,1842,8810,-734,187,4371,5.05,445,2248,5.5
-26468,-3156,4676,-1826,2362,-14162,-3068,-11696,3390,1596,-3338,2882,-102,2666,10294,-1614,-1191,5856,5.06,425,2153,5.5
-24036,5210,5562,14726,-4287,-1143,-3164,-10126,3560,1644,-2482,2688,2364,212,11208,-1172,-1498,5151,5.07,450,2281,5.5
-12102,25218,15888,16462,-8453,4404,-2216,-9074,3114,639,-1659,2634,2448,-1714,10704,-37,-969,3213,5.05,406,2050,5.6
-10416,21586,15204,7158,764,1012,-1288,-8948,3014,-981,-1560,2325,-108,-5204,9044,1274,196,1432,5.06,450,2277,5.6
-9100,14056,7996,-791,1865,3571,1814,-10808,3930,-2523,-2107,1491,650,-11808,8558,1599,1317,-714,5.05,376,1902,5.7
-10050,7234,8672,-2244,1873,2939,2546,-13438,4740,-1829,-1507,1016,3498,-13072,7990,786,1292,-1542,5.06,323,1633,5.7
-11116,3886,7568,-1150,706,2696,2242,-15444,5176,866,-3589,614,4534,-8274,7596,14,242,-2823,5.06,327,1658,5.7
-11116,4694,5054,1996,-322,3626,1928,-15348,4728,2921,-531,-770,-834,-4124,9892,-901,-696,-3040,5.07,455,2306,5.8
-12422,4294,3640,3143,-1340,5135,1106,-14804,2742,3712,821,-1604,-3968,764,11674,-1134,-85,-2511,5.07,445,2256,5.8
-11356,4722,2400,3501,-594,5380,154,-14838,4530,3656,2600,-2437,-2048,6104,12720,-915,537,-2799,5.06,450,2277,5.8
-13098,5546,62,3074,36,6675,-2924,-14054,4020,2439,5747,-4412,2150,4726,10204,219,-441,-3989,5.06,435,2203,5.9
-13748,5092,-170,3236,-648,7435,-1212,-13472,3260,3064,4897,-3919,376,1648,8816,477,-703,-3316,5.05,415,2100,5.9
-12730,5190,18,3213,-1263,7463,-1706,-12044,2794,3437,4343,-3655,-580,-404,8252,329,-613,-3436,5.07,430,2182,5.9
-10686,4010,336,3514,-1887,7001,-2064,-10868,2032,3751,3892,-4500,48,-2714,8572,85,-164,-4322,5.08,381,1938,6.0
-10254,3636,384,3664,-2459,6941,-1646,-10732,912,3641,5661,-4619,134,-3238,8494,-74,-236,-4582,5.07,401,2033,6.0
-8880,2464,-206,4006,-2647,6309,-4564,-9878,-66,4231,4585,-5561,-352,-2242,7720,-219,-297,-4850,5.05,332,1680,6.0
