AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-1936,12616,2808,2704,-2973,-572,-2676,-12402,1492,-11098,-6737,5227,-3672,828,9844,-174,493,-2267,5.06,396,2005,6.9
-2384,14206,3374,2661,-3160,-708,4330,-30630,-1616,-11354,-14456,2366,-4152,1982,10974,-356,896,-1137,5.06,396,2005,7.0
-1798,15298,3668,3390,-3471,20,14824,-32768,-2338,-7334,-16370,-695,-2320,4696,13858,-197,918,-526,5.07,391,1984,7.0
-1130,16160,3756,4051,-3160,-136,22648,-32768,-2808,-1570,-10670,775,-364,4722,14626,272,399,-876,5.07,406,2058,7.1
-528,16338,3830,4381,-2825,-65,25074,-32768,2864,824,-5508,-2295,966,2996,14478,651,-395,-490,5.06,396,2005,7.1
466,15990,3490,3721,-3057,479,15904,-27984,2146,4807,-798,-5033,-1580,-110,9988,560,-888,843,5.07,396,2008,7.1
1378,14554,2930,2614,-1964,105,9350,-19780,3276,6176,963,-6188,-3212,-1040,9266,210,-640,1137,5.07,401,2033,7.2
1732,12976,2310,1611,-401,-32,7304,-11140,2242,3443,1779,-10005,-4184,-1552,8480,-158,-117,1394,5.06,391,1980,7.2
528,10498,1454,1471,475,741,2604,-3138,146,3031,1576,-6980,-2772,-2412,8106,-777,588,1778,5.07,391,1984,7.2
968,9748,1088,1688,1708,1112,808,-172,-446,2366,2138,-3823,-898,-2510,7882,-1043,707,1857,5.06,396,2005,7.3
912,9384,862,1134,2745,1272,442,1318,-1766,1517,3098,-1425,382,-1882,7626,-1173,566,1529,5.06,411,2079,7.3
496,7682,388,-560,3218,1115,-1332,1078,-3116,151,5253,-602,566,-1456,6138,-1121,176,825,5.07,391,1984,7.3
360,6540,334,-1197,3113,1045,-580,2782,-4046,1296,7016,-401,304,-1302,5038,-1039,-5,752,5.07,396,2008,7.4
570,5248,324,-2391,3138,863,-3782,7878,-6656,2553,5452,3156,210,-1150,3314,-788,-21,978,5.07,386,1959,7.4
154,4524,266,-2870,3053,824,-3112,7142,-5728,2832,4323,1229,422,-940,2578,-658,-11,1154,5.07,401,2033,7.4
72,3836,244,-3136,2978,954,-1842,8038,-6376,1618,4931,758,610,-792,2204,-498,-133,1190,5.07,391,1984,7.5
314,2842,572,-3281,2763,1184,-578,8660,-3848,-2349,7388,299,984,-280,1704,-166,-300,1171,5.07,391,1984,7.5
746,2724,558,-3620,2457,1225,-984,6806,-2506,-2940,8970,2690,1054,118,2088,7,-485,1118,5.07,406,2058,7.5
648,2168,1176,-4063,2657,954,-3828,6930,2440,-2522,6456,5065,1080,30,3496,345,-869,909,5.07,396,2008,7.6
782,2242,1508,-4481,2662,517,-3036,5562,3820,-2485,3579,5027,1072,-474,4612,536,-1088,674,5.06,406,2054,7.6
1120,2296,2754,-5010,2855,-524,-1114,1358,3090,-4077,-2444,4710,1014,-1408,9812,886,-1564,394,5.07,391,1984,7.7
1072,4926,3204,-4534,2439,-1006,1596,770,2610,-7038,-4936,4713,1246,-1226,12020,1001,-1801,432,5.07,401,2033,7.7
18,10484,2928,-4089,1518,-1221,3670,-6624,1542,-8228,-8008,2876,142,-576,12522,731,-2059,1017,5.06,401,2029,7.7
-1678,16518,530,-3992,1457,-1699,4548,-31202,604,-5163,-19929,-3511,-2160,2346,12176,158,-1986,1865,5.07,391,1984,7.8
-2048,20310,-1560,-5111,2412,-916,9194,-32768,-718,-405,-20820,-3164,-3046,3396,12212,374,-2134,2277,5.07,411,2083,7.8
-6968,21410,488,-4224,3311,-898,15346,-32768,-2736,3864,-10569,813,-3804,2896,11558,810,-1786,2501,5.06,396,2005,7.8
-6114,22052,2646,-2478,3958,878,15488,-32768,-678,3063,-2748,836,-3590,1542,10742,1165,-1411,2903,5.07,391,1984,7.9
-4760,16758,3668,-2335,5631,1803,9714,-22880,1176,8069,-3792,-2127,-3054,-650,9434,1132,-473,3811,5.07,401,2033,7.9
-3098,13322,2674,-1583,2665,2364,8084,-14604,618,8327,-2145,-1762,-2708,-1290,8792,910,40,3993,5.06,406,2054,7.9
-1572,11252,2100,-996,2115,2798,6074,-9586,206,7097,-217,-1952,-2082,-1382,8348,671,424,4063,5.06,396,2005,8.0
-896,8596,1224,-961,2610,2130,1702,-3842,-1504,5587,-9,572,-1474,-566,7290,373,813,4313,5.07,401,2033,8.0
-1124,7296,1084,-910,2706,1949,668,-946,-2196,4640,-1383,1243,-1206,-272,6828,305,879,4488,5.06,406,2054,8.0
-718,5868,990,-902,2685,1837,536,138,-2382,2285,-1439,556,-1098,-292,6294,242,826,4751,5.07,391,1984,8.1
568,4690,720,-1187,3119,1825,-222,-216,-2908,1417,-1838,1933,-722,-450,6012,156,598,5087,5.07,391,1984,8.1
356,3632,718,-1277,4634,1815,-834,186,-3040,1808,-1868,3258,-778,-412,5566,122,424,5233,5.07,391,1984,8.1
398,2624,274,-1314,4775,1155,-2426,-344,-3272,2968,-2605,4646,-1102,-482,4748,88,68,5524,5.07,391,1984,8.2
496,2348,-54,-1182,4951,908,-2892,-754,-3952,4004,-3108,5144,-1038,-568,4292,90,107,5690,5.07,391,1984,8.2
726,1798,-472,-1183,5382,63,-2934,-638,-4942,5498,-3391,6731,-890,-878,4274,103,45,5958,5.06,455,2302,8.3
662,1648,-608,-1200,5479,-428,-2766,-76,-5982,5421,-2913,7682,-800,-1248,4880,128,3,6070,5.07,401,2033,8.3
428,1420,-694,-898,5462,-881,-2412,356,-5492,4595,-1677,8727,-458,-1394,5578,163,-127,6121,5.07,396,2008,8.3
376,1708,-1044,-56,5151,-1715,-2992,-134,-5246,2942,35,10203,-238,-1562,7286,365,-323,6145,5.07,396,2008,8.4
346,2492,-1150,132,5099,-2077,-2882,-236,-6058,1374,439,11182,226,-1328,8754,517,-581,6085,5.06,401,2029,8.4
