AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
218,1688,11298,-1245,4811,-1458,2352,-5402,3266,2076,5436,1301,-1150,-3222,3542,-155,528,-1019,5.06,401,2029,7.7
146,964,9920,-1141,4551,-1626,760,-5636,2648,3400,5897,2269,-480,-2274,3602,-333,761,-1243,5.07,415,2108,7.8
-44,1204,9772,-1249,4420,-1810,168,-3318,2520,3596,5803,2460,-230,-1318,3182,-370,899,-1372,5.06,406,2054,7.8
226,1334,9028,-1596,4426,-1883,830,-2502,3214,3730,5399,1797,76,-430,3792,-342,846,-1373,5.06,415,2104,7.8
-444,198,8408,-1157,4449,-2269,2324,-4284,3120,5213,3465,-285,174,1126,4440,-158,430,-1206,5.07,396,2008,7.9
-656,-146,9118,-751,4234,-2325,4326,-2526,1212,6692,4491,156,164,1608,5280,-75,183,-953,5.06,406,2054,7.9
600,-900,9910,1040,3653,-2497,5606,208,-3138,5567,9358,2337,-788,1660,5872,-88,-177,-518,5.07,401,2033,7.9
1218,-46,10806,1987,3016,-2486,4464,1570,-2718,4719,10241,3709,-1384,1328,5914,-124,-203,-325,5.07,401,2033,8.0
2088,2960,10270,1656,2376,-2496,1972,1050,678,3999,9592,3693,-1664,1116,6668,-119,-106,-138,5.06,411,2079,8.0
1438,6088,12144,-1372,1707,-2521,-978,2300,6492,4061,5610,1764,-962,1158,9364,52,79,160,5.07,406,2058,8.0
2330,7798,12146,-2866,1473,-2047,-2492,2374,8872,3800,3580,1088,-792,1614,12166,276,145,182,5.06,406,2054,8.1
3108,5898,11868,-3962,1384,-1759,-2354,2008,11312,3323,1052,973,-2278,1470,12940,584,93,210,5.07,401,2033,8.1
1156,4746,13410,-3532,-20,-1346,-4568,3642,12196,1190,-2111,-31,-4626,232,12872,713,25,322,5.07,396,2008,8.1
-516,6204,13022,-2660,-851,-856,-4636,2056,11536,-985,81,1804,-3820,-1070,12490,448,233,452,5.06,406,2054,8.2
