AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
3468,3580,7674,325,6628,-3806,9468,-4548,1698,183,3252,1117,-2076,-640,9262,-232,-501,-448,5.05,435,2198,176.4
3032,4650,11796,1867,6955,-3246,9110,-6464,-1874,2326,5296,843,-954,-478,7670,-212,-98,-652,5.08,450,2286,176.5
2778,4422,13714,2165,6953,-2875,6856,-3752,-1834,3227,7139,764,-536,-702,6736,-230,-13,-707,5.07,342,1736,176.5
1756,4502,15386,1953,6562,-2443,4518,-1696,-622,2906,8766,1019,-250,-890,5854,-265,18,-759,5.06,327,1658,176.5
78,4140,14686,767,5855,-1454,1310,240,4120,635,9257,1084,-198,-1158,4376,-365,0,-799,5.07,327,1661,176.6
-830,3812,13574,287,5421,-1130,360,-544,5388,-461,10747,1238,-326,-838,3768,-398,92,-772,5.05,415,2100,176.6
-1464,3594,13268,-288,4853,-720,-556,-1534,5936,-1057,10455,1109,-242,-648,3718,-411,105,-739,5.06,396,2005,176.6
-2266,3070,14278,-1601,3484,-59,-824,-5178,4656,-1416,6683,-799,-88,-570,3002,-404,202,-880,5.06,323,1633,176.7
-1610,2648,14896,-1972,2640,-16,212,-5892,3256,-295,5923,-1027,-48,-432,2998,-415,268,-1003,5.05,323,1630,176.7
-720,2524,16044,-2459,1481,18,772,-4760,1608,785,6479,-1148,94,-196,3086,-417,276,-1139,5.06,327,1658,176.7
1388,4654,15738,-4031,-288,665,8,-2584,630,2613,6615,-1306,-212,490,2804,-385,113,-1165,5.06,425,2153,176.8
3628,6056,13360,-5476,-522,1114,842,200,3148,3473,5939,-1295,-1078,886,3244,-377,44,-1026,5.06,327,1658,176.8
5002,6948,7188,-7167,-454,2026,1652,5922,6044,4749,4087,-1479,-1830,1176,4746,-466,53,-501,5.06,352,1782,176.8
3682,3672,4506,-6446,137,2185,2492,8276,7760,4094,4209,-1400,-1758,1704,7562,-497,229,-149,5.07,455,2306,176.9
1140,-1048,5240,-3216,-33,1629,1712,8688,11448,3150,2939,-904,-1534,2676,13566,-354,520,92,5.05,391,1976,176.9
2976,-2218,6636,1269,-274,1064,2208,6630,13278,3008,1240,1138,-3528,3234,20480,472,440,-30,5.08,455,2310,176.9
-5344,1082,13212,7239,-1159,790,1094,-1246,6444,1247,-4,3362,-2458,178,9712,528,409,955,5.08,455,2310,177.1
-5592,1468,12506,7310,-1835,1016,1864,-806,8312,879,-609,3567,-1062,-476,9380,433,469,820,5.07,440,2232,177.1
-1218,1404,10366,7864,-4347,1059,3510,-3914,14016,-1056,-2242,2495,148,22,8004,455,-9,702,5.05,352,1778,177.1
474,3152,8558,8016,-5902,1288,3316,-4740,16000,-1765,-2787,2030,-190,372,6638,559,-227,753,5.05,347,1754,177.1
1088,4884,7452,6956,-5344,1257,2774,-2928,15734,-2266,-3000,1492,-522,576,5504,653,-375,868,5.07,391,1984,177.2
-532,6304,5734,4412,-5840,1441,2210,-694,12740,-3806,-4131,-212,-974,868,3454,739,-452,1108,5.06,386,1955,177.2
384,6256,5730,2779,-4607,2439,2148,-344,10428,-3854,-4065,-487,-968,832,2918,745,-335,1187,5.05,425,2149,177.2
-924,6190,5044,1454,-4277,3129,2086,30,8994,-3164,-5338,-255,-1024,804,2286,712,-183,1253,5.07,430,2182,177.3
-396,4046,3304,-107,-4851,3914,2184,316,10510,-2105,-6487,-462,-522,-56,2690,602,59,1320,5.08,420,2137,177.3
-60,4146,2656,-973,-4740,4497,2168,-246,11066,-1135,-6766,-808,-460,-486,1970,512,202,1321,5.06,455,2302,177.4
1282,5192,2194,-2477,-4288,5058,2356,-48,10484,-944,-6740,-1064,-408,-932,2546,399,199,1292,5.08,362,1838,177.4
626,3186,1560,-3436,-3400,5197,1438,-824,9418,-634,-6526,-1035,-616,-1270,3138,187,174,1256,5.05,425,2149,177.4
2588,2048,502,-5162,-3922,5307,1826,-98,9594,-421,-6898,-749,-1078,-1538,4070,56,123,1221,5.06,332,1683,177.5
2858,-1420,458,-5272,-3321,4342,1568,784,9862,-681,-7303,-549,-1506,-1480,6694,-201,306,1097,5.06,376,1906,177.5
3620,-818,912,-4812,-3588,4710,1412,-334,9268,-927,-6953,-644,-1284,-1300,10236,-323,553,940,5.05,455,2297,177.5
5588,-102,2264,-4427,-1212,3746,1770,-1194,8314,-1010,-6628,-548,-620,-1708,16768,-414,718,846,5.05,464,2347,177.6
5948,-1326,884,-1484,-1543,2059,2826,-4282,8886,-22,-8383,-783,-1318,-2876,18262,-285,-597,142,5.06,464,2351,177.6
6458,-1650,1904,566,-5238,974,3808,-2752,9340,-714,-7184,-538,-1974,-3112,13504,-282,-683,-272,5.06,450,2277,177.7
8380,-916,3838,1699,-5503,594,3662,-3208,8306,-2109,-5227,-225,-2640,-2540,12444,-315,-516,-578,5.07,464,2356,177.7
9152,-836,3998,3371,-3608,-498,4880,-2258,4836,-4912,-4301,88,-1262,-798,10304,-331,-280,-847,5.04,396,1997,177.8
8944,696,3620,4079,-5029,-162,6188,-2246,4724,-5491,-2558,86,-408,-92,8980,-392,-401,-655,5.07,450,2281,177.8
10634,4756,2128,2893,-6799,-965,5946,-1490,5348,-5580,-2758,-319,-408,276,7146,-427,-419,-592,5.07,327,1661,177.8
8542,5118,3610,1166,-1349,-1150,6662,-1202,5124,-5416,-851,-63,-946,-624,5036,-463,-418,-692,5.06,313,1584,177.8
7770,5704,4724,-1159,-595,-1391,6608,-706,5080,-5113,34,143,-1158,-914,4454,-463,-327,-798,5.06,337,1708,177.9
7272,4148,5176,-3289,-184,-1494,6246,-362,4970,-4940,889,357,-1610,-1392,3762,-471,-123,-950,5.05,464,2347,177.9
5748,1626,5682,-4870,310,-1698,6030,-1660,5212,-3903,1252,491,-1568,-2060,3416,-556,495,-1153,5.05,371,1877,177.9
5148,342,6120,-4127,803,-1895,6032,-2706,5016,-2806,1041,378,-1040,-2254,3674,-649,792,-1250,5.05,371,1877,178.0
4720,244,5490,-3389,461,-1759,6252,-3628,4012,-1281,1377,112,-40,-1692,3814,-771,896,-1251,5.07,464,2356,178.0
2598,1924,4608,-2309,1526,-1604,6160,-3376,1140,1128,3033,-319,866,-90,4526,-780,613,-1487,5.06,323,1633,178.0
1558,2132,4304,-2248,2178,-1540,5456,-2454,378,1960,3684,-318,1076,744,4932,-661,335,-1669,5.05,396,2001,178.1
2108,1740,4602,-2660,2963,-1589,4076,-2258,1872,2366,3698,-230,964,1034,5110,-519,21,-1789,5.05,357,1803,178.1
3536,516,5242,-2677,4474,-1476,4244,-2018,3600,1779,3094,-369,-372,1100,4544,-385,-376,-1614,5.05,425,2149,178.1
3850,274,4832,-2787,5263,-1326,5820,-1994,2890,1555,3520,-280,-1120,1048,4398,-434,-579,-1304,5.07,411,2083,178.2
2974,662,5004,-2933,6292,-1120,6796,-2702,1834,1990,4518,-171,-1732,1206,4920,-499,-600,-954,5.07,386,1959,178.2
2788,784,7988,-3286,7486,-898,5976,-3632,422,2912,6339,-515,-2320,2726,10474,-305,-205,-817,5.05,337,1704,178.2
3558,28,9090,-3421,7771,-1115,6256,-4024,1124,1826,6712,-746,-2782,3024,18790,-44,235,-567,5.07,411,2083,178.3
3302,782,12036,-3473,7516,-1357,4544,-6878,2120,1127,8587,-1145,-3860,2370,19724,192,44,-355,5.08,430,2186,178.3
1786,1926,14636,-2532,7005,-2045,2612,-5666,2442,3057,10259,205,-3182,1488,11852,296,-525,1,5.07,455,2306,178.4
432,1652,15466,-1663,6920,-2278,2726,-1946,4472,3659,9750,1048,-4514,534,9682,218,6,662,5.07,464,2356,178.4
-928,2458,15858,895,6147,-1839,870,3218,7338,3836,7729,2492,-1686,88,8310,-19,538,836,5.06,323,1633,178.4
-1100,3388,14896,1298,5987,-1181,734,5714,8748,2956,7097,2859,-168,268,7946,-17,527,714,5.07,342,1736,178.5
-1124,2798,14132,1549,6025,-732,592,5134,8206,1517,5979,3067,316,226,7496,49,312,552,5.07,430,2182,178.5
-990,2518,13472,1549,5842,-176,126,1768,6070,544,5151,2968,-200,392,6324,214,44,546,5.06,411,2079,178.5
-1096,2416,13142,1134,5694,-66,350,522,6036,232,4985,2863,-798,644,5130,290,49,682,5.05,415,2100,178.6
-1078,1752,12970,867,4963,277,-342,-1796,5618,99,4791,2665,-1134,1074,3906,403,163,981,5.07,367,1860,178.6
-1350,1948,13196,756,4309,308,-536,-2086,5570,334,4299,2296,-902,1032,3756,457,214,1170,5.06,455,2302,178.6
150,2668,12906,-88,2995,520,1758,-3096,3624,83,6605,1578,-408,672,3702,472,278,1444,5.06,435,2203,178.7
718,2774,12826,-202,2065,663,900,-2600,3690,949,5413,1619,-110,354,3740,431,240,1550,5.06,474,2401,178.7
1574,3438,11418,-613,1413,860,32,-1594,5022,1597,3594,1218,112,-24,3582,374,206,1516,5.07,352,1785,178.7
1790,4198,8798,-1887,1127,1462,20,1450,9318,1999,351,399,214,-778,3034,237,69,1245,5.06,391,1980,178.8
1164,2672,8360,-2328,1347,1613,210,2474,10462,1971,-712,355,44,-1172,2776,205,24,1047,5.06,327,1658,178.8
834,1722,7956,-655,896,1692,692,1648,9514,2927,-1291,685,-1632,-1654,3262,309,-37,909,5.08,435,2211,178.9
836,2678,8508,-237,553,1392,792,2084,8514,3168,-1205,942,-3426,-2014,4122,353,-17,993,5.06,342,1732,178.9
1218,3246,9914,-364,48,1022,474,3174,7498,2935,-1789,1285,-4530,-3370,6966,230,248,1172,5.06,435,2203,178.9
1518,4276,10376,-540,-439,491,-2248,4474,7000,1473,-2613,2591,-1492,-4318,28446,273,1248,1439,5.08,455,2310,179.0
-1046,2972,10460,8,361,503,-2516,3694,7542,1037,-3122,2964,-2156,-1292,21534,-75,431,135,5.07,445,2256,179.0
