AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-5968,4316,7122,-370,-9249,1926,-1158,-9552,-524,640,-4210,8611,-300,-328,9724,-197,380,310,5.07,445,2256,188.6
-4128,3838,5780,-521,-9613,2355,-1714,-14720,-1578,128,-4581,7880,-202,-842,8518,-117,126,93,5.07,455,2306,188.6
-2396,3976,3600,-1337,-8595,2258,-72,-15876,-3394,1407,-4104,6880,-1570,-1010,7150,34,-236,-258,5.08,474,2410,188.7
-2164,2918,2776,-1764,-8167,2089,-650,-15366,-3584,4107,-2113,6171,-1718,-774,6670,69,-285,-261,5.07,479,2430,188.7
-1664,2162,1770,-2004,-7797,1929,-1172,-16104,-4788,6534,245,4236,-1758,-476,6366,71,-396,-218,5.07,435,2207,188.7
-244,-346,528,-1907,-7421,1977,-2454,-13380,-2626,4536,1526,2435,-1378,-196,6596,-45,-556,1,5.05,313,1581,188.8
1044,-2244,-670,-1127,-7151,2053,-1096,-14746,-1850,984,869,856,-1002,-130,6838,-114,-585,187,5.07,503,2554,188.8
2212,-3158,-2616,468,-7013,2320,288,-16694,-1310,-857,565,-607,-884,-136,7586,-149,-674,359,5.07,464,2356,188.8
3188,-572,-3948,2156,-5988,2878,2348,-17480,-2758,-864,170,-2734,-1372,102,7262,-76,-584,586,5.07,455,2306,188.9
2438,1096,-2358,1339,-4754,2341,2446,-17566,-3612,-654,235,-3523,-1864,-190,6990,-5,-427,598,5.07,474,2405,188.9
-664,2800,-516,-95,-3806,1404,2234,-16960,-3944,-629,524,-4222,-2242,-762,6584,-19,-187,609,5.05,430,2174,188.9
878,1556,292,-138,-2816,445,2042,-15522,-3128,-361,604,-5735,-2162,-1536,6492,-166,232,528,5.04,342,1726,189.0
1196,1588,880,-81,43,-532,1796,-14048,-2150,135,535,-6292,-1812,-1724,6538,-240,363,395,5.05,362,1828,189.0
1376,534,846,433,1791,-1173,1398,-11988,-1668,701,1002,-6261,-1540,-1700,6626,-279,456,256,5.06,362,1831,189.0
1174,-46,1396,1644,5429,-1676,940,-7976,-1208,-440,1714,-6033,-1098,-1342,7450,-348,461,-23,5.05,386,1951,189.1
724,272,2220,1985,7066,-1584,860,-6786,-1450,-1233,1952,-5877,-1138,-908,8158,-358,397,-104,5.05,386,1951,189.1
-230,1470,4704,1959,10597,-2393,1236,-6246,-1852,-1495,2825,-4971,-1110,-40,8460,-332,181,-92,5.07,455,2306,189.2
-1608,1980,6316,1428,12198,-2760,1378,-5294,-1568,-958,3326,-4464,-1176,466,7874,-246,82,-103,5.07,474,2405,189.2
-3090,2262,7520,424,13179,-2681,1560,-4108,-858,-579,3611,-3987,-1300,682,7612,-123,-4,-152,5.07,489,2480,189.2
-4798,3572,11902,-1036,12692,-1132,1890,-2580,-246,-41,3210,-3272,-1566,66,6628,6,-150,-62,5.07,464,2356,189.3
-5696,4030,10536,-2441,12397,-2962,1854,-1708,226,391,3093,-2791,-1258,-184,6406,-8,-209,-21,5.04,342,1726,189.3
-7588,1994,12350,-3103,12451,-3964,1724,-44,796,769,2573,-2095,-960,-120,6690,-10,-260,-8,5.06,425,2153,189.3
-14058,404,14988,-1601,10322,-3825,1188,3288,2100,445,1176,-115,-880,412,7780,55,-447,78,5.06,381,1930,189.4
-14468,-1420,15688,482,7783,-3062,1662,2966,2198,54,270,328,-1322,402,8184,80,-507,207,5.08,494,2509,189.4
-14798,-764,15528,2197,4780,-1332,956,2324,1472,-101,-337,1065,-1590,-4,8020,40,-469,324,5.07,489,2480,189.5
-13912,3068,15696,2759,-20,63,266,-470,-744,96,-806,2414,-1852,-1090,7150,-83,-280,169,5.05,376,1902,189.5
