AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-8014,1104,-3060,-1335,-2449,-1163,-7078,-558,-3908,11062,2400,3608,1056,-1932,6862,213,201,-3253,5.08,455,2310,2.2
-7540,690,-3678,342,-2409,-1163,-6850,236,-3626,10788,1851,3154,1368,-2062,6858,138,292,-3429,5.08,298,1515,2.2
-6986,850,-3890,1498,-2396,-1315,-6918,378,-3182,10120,1565,2656,1582,-1752,6972,125,259,-3633,5.06,528,2673,2.3
-6398,1792,-4370,3577,-2488,-1943,-7082,790,-2666,8450,1180,2013,1392,-1070,7370,193,256,-4040,5.08,494,2509,2.3
-5994,2444,-4810,4484,-2205,-2035,-7018,648,-2766,7471,1023,1763,980,-748,7442,267,289,-4209,5.06,508,2574,2.3
-5740,2770,-5146,4934,-1558,-2313,-7134,574,-2914,6661,984,1599,762,-686,7466,335,212,-4332,5.05,523,2643,2.4
-5938,3776,-4994,5227,-1508,-2665,-7212,596,-4512,4749,1274,1943,542,-954,7744,416,120,-4561,5.07,425,2157,2.4
-6478,3238,-5136,5047,-1510,-3344,-7568,-614,-5076,2861,1678,1129,502,-1216,7456,468,103,-4719,5.08,415,2112,2.5
-7344,3692,-4606,5380,-1587,-3490,-8106,-1332,-5446,3159,1704,581,716,-1390,7934,555,15,-4884,5.06,440,2227,2.5
-8092,4726,-4000,5268,-1360,-3877,-7168,-2104,-6278,5150,2397,953,402,-1422,7770,640,-100,-5362,5.07,367,1860,2.5
-8676,4720,-3552,5455,-1364,-4110,-7584,-1290,-7052,5175,3079,1407,70,-866,8278,660,-255,-5565,5.06,249,1262,2.6
-9060,4778,-2928,5800,-1233,-4186,-7188,-1964,-8822,5664,3920,580,-592,-314,8110,732,-391,-5668,5.06,342,1732,2.6
-9232,4580,-1524,6571,-1155,-4032,-8334,458,-9234,6510,4488,810,-980,206,8118,889,-514,-5627,5.08,406,2062,2.6
-9200,4370,-882,6869,-1336,-3900,-5158,-2294,-10918,6884,5310,-5,-1086,80,8154,936,-525,-5696,5.06,464,2351,2.7
-9348,4100,-80,7149,-1565,-3816,-6396,-1084,-12170,4359,5515,1448,-1158,-442,7978,942,-513,-5802,5.06,303,1534,2.7
-9680,4182,348,7425,-1385,-3400,-6958,-3314,-13342,2624,7179,-1813,-1828,-1206,7448,753,-406,-5808,5.08,464,2360,2.7
-9434,3792,728,7593,-1595,-3298,-8194,-4674,-14850,3269,8813,-2021,-2406,-1174,6838,527,-278,-5611,5.05,357,1803,2.8
-9038,4316,1288,8989,-2311,-3083,-7940,-5380,-15796,5045,9806,-732,-2938,-1134,6772,236,-172,-5281,5.08,308,1565,2.8
-9222,4128,158,12855,-2344,-2190,-9564,-2634,-17688,5665,11023,-1243,-3280,-724,6650,-234,183,-4549,5.08,494,2509,2.9
-8058,6726,-1188,11045,-2369,-1842,-10364,-2700,-18370,4515,12006,-2170,-2858,-586,7220,-369,320,-4309,5.05,450,2272,2.9
-7442,5994,-1728,8132,-2529,-2167,-10718,-4938,-19184,3344,13251,-3090,-1816,-338,7994,-371,419,-4314,5.06,376,1906,2.9
-8036,5544,-1614,6828,-2935,-2438,-10590,-5110,-19412,4492,14588,-3305,-926,-10,8460,-251,451,-4593,5.08,455,2310,3.0
-8086,6060,-1998,4946,-1822,-1907,-9484,-4202,-18650,4001,15419,-3792,-784,-50,7856,-7,313,-5116,5.05,401,2025,3.0
-7566,5714,-1686,4200,-1901,-1726,-8404,-4848,-17862,3208,15721,-4296,-1464,-336,7344,16,270,-5133,5.06,303,1534,3.0
-7126,4992,-1134,3707,-1927,-1554,-7638,-5228,-17102,3573,15566,-4253,-2164,-556,6860,-65,330,-4943,5.08,411,2087,3.1
-6912,3820,-88,3859,-1385,-959,-7200,-4046,-13886,3773,15295,-5590,-2468,-850,6528,-374,397,-4435,5.05,391,1976,3.1
-6934,3412,476,4259,-1094,-513,-6314,-2748,-10430,4078,14437,-6162,-2308,-848,6502,-568,501,-4175,5.06,352,1782,3.1
-7042,3282,614,4549,-756,-142,-5230,-2214,-8812,4178,14376,-5839,-1816,-702,7132,-718,537,-4099,5.04,518,2613,3.2
-7360,3372,360,4725,-174,328,-4930,-794,-5890,3448,13292,-5139,-1000,-18,7684,-782,670,-4238,5.06,371,1881,3.2
-7468,3336,142,4796,-132,447,-4276,-142,-4616,2730,12818,-5215,-896,100,7716,-741,631,-4331,5.06,327,1658,3.2
-7708,3564,-188,4726,-230,555,-2372,-1596,-3622,2244,12843,-3805,-1242,114,7394,-635,631,-4427,5.06,259,1312,3.3
-7718,3608,-332,4541,-282,553,-2180,-574,-3652,2281,11876,-4543,-1672,106,7164,-612,610,-4320,5.08,440,2236,3.3
-7770,3804,-234,4064,-503,527,-16368,4978,-4080,-982,1115,-13833,-1800,286,7304,-553,670,-4076,5.04,386,1948,3.3
-8002,3776,-72,3750,-569,519,5770,-2096,-236,-703,10652,-2989,-1622,478,7328,-492,669,-4021,5.07,239,1215,3.4
-7772,3680,216,3493,-544,515,3202,-898,-926,1448,12458,-125,-1466,472,7366,-445,660,-4026,5.06,259,1312,3.4
-7450,3450,350,3114,-658,561,68,-88,564,-3136,7912,-3093,-1788,438,7146,-373,745,-3765,5.09,459,2340,3.4
-7404,3134,594,3012,-797,552,1892,-2446,522,-1993,7641,-2264,-1754,392,6944,-365,698,-3577,5.07,508,2579,3.5
-7330,2938,636,3012,-847,458,2082,-2378,-374,-14,8639,-802,-1790,638,6702,-338,731,-3308,5.04,469,2367,3.5
-7420,2678,764,3262,-905,357,2322,-2006,380,613,7991,-455,-1670,1040,6908,-191,741,-2985,5.06,362,1831,3.5
-7426,2584,844,3377,-884,252,2246,-1980,1150,432,7163,-399,-1552,1228,7062,-68,711,-2788,5.09,474,2415,3.6
-7390,2110,1116,4010,-1048,6,1676,-1586,2358,-403,4402,-1322,-1780,906,7000,79,681,-2395,5.06,469,2376,3.6
-7366,2342,1420,4346,-1111,-140,2106,-1840,1688,-1023,3013,-2269,-2056,400,6852,83,652,-2154,5.08,298,1515,3.7
-7380,2988,1670,4266,-1241,-377,1244,-1754,3906,-1706,1492,-2527,-1882,122,7090,104,623,-1966,5.05,259,1309,3.7
