AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-3196,2152,6324,-15,5464,-890,-762,-1950,8650,-559,-4140,-915,386,452,3514,-92,246,-373,5.09,318,1618,148.3
-3804,1946,8060,-561,5096,-1192,-824,-2074,7664,-627,-4744,-979,364,572,2902,-86,249,-388,5.06,396,2005,148.3
-1934,996,10006,25,3757,-855,-658,-2254,5718,-214,-5289,-1323,666,714,2762,-103,34,-193,5.06,386,1955,148.3
-1114,1144,11038,422,3302,-706,-546,-1694,4812,285,-5660,-1342,854,652,2706,-109,-91,130,5.08,318,1615,148.4
-1514,1594,11844,320,3305,-792,-646,-944,3702,382,-5596,-1016,1160,636,2866,-125,-384,630,5.06,538,2722,148.4
-1920,1926,14594,-344,2371,-927,738,-374,2064,172,-4570,-922,1280,812,4450,-101,-832,1404,5.07,411,2083,148.5
-2568,2228,15288,-134,1887,-906,604,-852,2086,532,-4094,-764,1414,226,5224,-106,-1123,1564,5.07,327,1661,148.5
-4570,3846,16330,77,1032,-211,1188,458,158,451,-2310,-440,2448,-2200,11304,-305,-1281,1696,5.05,430,2174,148.5
-5334,2992,15732,591,918,62,2172,1328,-1106,24,-1359,142,1580,-2448,15896,-254,-891,1400,5.04,538,2712,148.6
-5574,2648,15988,1021,652,375,3174,1210,-1358,-583,-499,793,2,-1898,15544,-14,-146,720,5.08,269,1366,148.6
-4292,2690,16678,1262,74,1211,3150,648,-2670,-1099,-201,740,-1160,-1530,11420,298,158,-460,5.09,279,1419,148.6
-4458,2826,16896,1618,-162,1434,3566,864,-2914,-1389,202,915,-1322,-1936,10570,313,417,-786,5.04,523,2638,148.7
-4200,3504,17102,1708,-273,1505,4192,378,-2734,-1599,1422,988,-572,-328,10346,364,893,-1054,5.09,239,1220,148.7
-3934,4196,18606,712,-450,822,1904,-300,476,-313,2956,1494,754,568,9972,473,969,-1076,5.07,459,2331,148.7
-3384,3826,18042,36,-870,480,532,-496,1916,522,3666,1997,992,-6,8650,454,945,-639,5.08,298,1515,148.8
-3064,3128,15648,-898,-2850,238,-884,-628,3416,457,5981,1379,620,-874,5628,225,871,355,5.05,440,2223,148.8
-2662,2110,13232,-964,-3855,228,-974,-1966,4022,1107,5986,1343,406,-1198,4634,55,748,807,5.05,518,2618,148.8
-2776,1682,10652,-913,-4807,327,-1218,-2522,4562,1790,5757,1515,672,-1358,3836,-100,524,1097,5.08,288,1466,148.9
