AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
1824,-4064,-2758,9983,5466,-1942,4000,64,7056,-10578,918,2327,1652,-862,4026,10,365,-246,5.08,557,2832,3.1
1222,-1970,-4084,9613,5435,-2753,4378,-1628,8272,-10011,608,2320,1590,-416,4062,10,281,-458,5.06,303,1534,3.1
890,-1716,-4646,8579,6078,-3582,5160,-3000,8064,-9497,559,2193,1416,114,4380,35,157,-658,5.06,293,1485,3.1
-1024,4670,318,5203,3192,-2731,4388,-7480,10016,-6923,-302,1095,1062,804,4520,83,-1,-895,5.09,543,2763,3.2
234,4530,4242,2703,1823,-3503,5090,-6058,10178,-6216,-725,1038,854,840,5102,62,-116,-917,5.08,543,2758,3.2
1448,1652,5166,1682,755,-4126,7614,-5044,8638,-5476,-1739,837,994,640,7256,42,-278,-764,5.09,420,2141,3.3
2024,3934,4048,2074,-1216,-4394,9200,-5462,7240,-4492,-1915,933,1038,348,9092,54,-373,-543,5.07,298,1513,3.3
4774,4978,3796,1620,790,-3347,10108,-5818,6306,-3687,-2049,1119,776,-170,11492,-2,-300,-266,5.09,308,1568,3.3
7416,6744,5324,-1787,280,-2859,11128,-8190,3770,-2429,-1436,475,706,184,12188,-214,122,23,5.10,543,2768,3.4
8038,5456,6742,-3268,290,-2672,11724,-9148,2364,-1126,-808,556,234,572,10860,-257,237,10,5.06,259,1312,3.4
8984,4128,7408,-4210,302,-2058,10468,-9170,1338,2659,-271,501,4,224,9816,-242,221,-40,5.05,239,1210,3.4
8970,5482,8686,-4981,458,-1550,8816,-8074,1276,3734,1076,596,456,72,9600,-262,275,-64,5.03,308,1550,3.4
7708,8110,8696,-7672,-249,-1872,7336,-7376,1860,3934,1933,56,964,98,9326,-280,292,-88,5.05,259,1309,3.5
5838,4798,6812,-12424,1762,-1730,6266,-4834,5308,2875,1622,-433,974,-6,8558,-279,282,-283,5.10,459,2344,3.5
