AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
3116,1890,4922,-1935,9907,72,6530,-1766,9108,975,3034,-563,-2268,-3312,8308,352,-670,145,5.09,303,1543,205.0
1280,680,4930,-1213,7937,-718,7080,-2472,8988,2275,5149,904,-3270,-3264,10378,56,-425,83,5.06,371,1881,205.0
500,424,4318,30,7416,-338,7278,-2048,9636,1904,5523,1475,-3380,-3024,11804,16,-108,210,5.08,499,2534,205.1
-218,576,3548,819,6035,-395,8070,-1332,10898,589,5401,1658,-2988,-2900,12116,-6,179,162,5.08,303,1540,205.1
598,2012,2042,1606,4296,-374,9382,-1064,11248,-2078,4659,2383,-1654,-1814,10040,32,433,-295,5.05,508,2569,205.2
2172,1218,1616,1538,4249,-1231,9444,-942,10560,-3316,4216,2979,-1102,-1216,8148,47,452,-393,5.05,274,1383,205.2
2790,944,1206,1661,3722,-1662,8744,-3190,9318,-3831,4181,2736,-956,-892,7066,42,319,-334,5.05,352,1778,205.2
3436,1152,424,719,1364,-1680,9966,-1702,7518,-4839,2716,1939,-744,-962,5616,-79,252,-141,5.04,376,1898,205.2
3958,1382,976,92,319,-1358,9170,-1976,6768,-5921,3510,1705,-564,-1220,5178,-223,262,-77,5.04,313,1578,205.3
3378,2264,6626,-1887,-1130,-897,7522,-3614,6958,-5337,3138,1215,-224,-1728,4976,-502,288,-157,5.07,499,2529,205.3
3150,2218,8716,-3297,-1861,-931,7084,-3168,6926,-5107,2235,1133,-58,-1690,4854,-594,196,-231,5.04,279,1405,205.3
3118,700,9824,-4756,-2374,-1255,6964,-3546,6536,-4797,1409,837,258,-1668,4818,-620,166,-370,5.04,337,1701,205.4
4064,-3458,10816,-5343,-3473,-976,6850,-4122,4998,-3989,696,265,332,-1862,5108,-664,26,-842,5.07,489,2480,205.4
4228,-4290,10944,-4762,-3378,-743,6986,-4800,4288,-3503,388,-123,234,-1610,4832,-709,-13,-1112,5.08,411,2087,205.5
4838,-4146,9920,-4411,-2760,-706,7404,-6330,3364,-2334,-52,-344,24,-1172,4932,-779,-126,-1404,5.09,308,1568,205.5
2856,-4288,9558,-3481,-2755,-260,6920,-6400,2790,-1073,1979,-717,-410,462,5972,-758,-223,-1824,5.04,415,2095,205.5
2966,-4260,8676,-3275,-2574,-242,6124,-5728,2598,-967,2818,-1009,-512,1088,6686,-676,-358,-1886,5.09,420,2141,205.6
2434,-4310,8592,-3194,-3242,-453,5830,-4852,2318,-978,3125,-1102,-606,834,8048,-641,-572,-1835,5.04,303,1528,205.6
3504,-3780,10432,-2400,-3951,-745,4224,-3690,1872,-761,756,-1243,-2972,1640,12796,-500,-630,-1660,5.06,503,2549,205.6
3986,-3484,11256,-1862,-4336,-1061,3960,-3576,1014,-619,-1146,-1350,-4558,2638,14554,-290,-456,-1427,5.05,264,1334,205.7
3398,-3880,13074,-1470,-4602,-1580,4218,-4148,-30,-165,-2196,-1767,-4624,4192,13034,-76,-317,-1062,5.05,357,1803,205.7
2638,-4400,14798,-1054,-5127,-2122,3962,-3672,-592,296,-2453,-1652,-5042,2542,9468,37,135,32,5.05,376,1902,205.7
2800,-2162,14792,-606,-5901,-2301,4710,-3384,-402,814,-2825,-1083,-3978,284,8912,-518,743,1107,5.05,508,2569,205.8
4370,-1006,14756,-366,-5173,-2352,8782,-2456,620,765,-5401,-1075,-1724,-56,8862,-701,707,1011,5.05,376,1902,205.8
