AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-2670,15430,-3980,-4973,4066,4280,-6592,-2602,-412,-2557,-1809,4401,-1678,-2744,6732,414,-706,5835,5.06,352,1782,5.1
-2852,16010,-4306,-5855,4048,4765,-7236,-2522,-218,-3228,-167,4808,-1906,-2268,6766,397,-502,5810,5.05,362,1828,5.1
-3010,16374,-4866,-6761,3775,5061,-8094,-2828,86,-3347,-599,4926,-2082,-1928,6670,412,-324,5800,5.05,494,2495,5.1
-3800,15608,-5396,-7408,2648,5969,-8670,-3524,398,-3222,-1020,4536,-1658,-2140,6030,382,-222,5849,5.05,337,1704,5.2
-4230,15280,-5386,-7149,2010,6870,-8578,-3880,656,-2984,-852,4454,-1468,-2410,5864,287,-173,5886,5.08,479,2435,5.2
-4526,15030,-5662,-6369,1174,7801,-8390,-4126,770,-2615,-414,4695,-1562,-2432,6030,191,-154,5905,5.05,288,1457,5.2
-4930,14722,-5912,-4959,652,9554,-8606,-3966,740,-2182,-150,4923,-2072,-2372,6502,102,-2,5939,5.07,283,1438,5.2
-5020,15506,-6082,-4087,-705,10837,-8328,-3628,626,-2184,21,4831,-2110,-2324,6582,92,85,5957,5.08,450,2286,5.3
-5124,16052,-6020,-4036,-629,11493,-8208,-3266,468,-2401,384,4636,-2156,-2310,6948,58,185,5982,5.08,425,2161,5.3
-7346,15988,-5074,-2988,-219,13721,-9008,-2600,454,-3192,376,3976,-1158,-1828,9042,52,382,6167,5.06,474,2401,5.4
-10392,17766,-6762,-6534,-12250,12704,-9382,-2414,350,-3655,277,3662,-672,-1860,9748,47,358,6216,5.07,308,1562,5.4
-6968,16504,-5432,-4148,4099,14320,-10802,-2402,510,-4943,382,3089,652,-1158,10660,-263,-43,6158,5.08,494,2509,5.4
-7210,15338,-5532,-4054,991,14594,-11390,-2812,626,-5492,411,3013,376,-242,8926,-231,-371,6118,5.09,494,2514,5.5
-7394,14714,-5462,-3484,-88,15147,-11168,-3358,724,-6039,1232,3056,-704,-12,7556,164,-688,6085,5.07,288,1463,5.5
-6960,12356,-4092,-2854,2448,16498,-9860,-3588,-172,-6823,1891,3023,-2654,-972,6620,530,-188,5312,5.08,342,1739,5.5
-8150,11170,-3780,-2507,279,16651,-9044,-3838,-1166,-6638,1401,2932,-2604,-1366,6370,578,49,4926,5.04,464,2342,5.6
-6832,8444,-3464,-2602,847,16209,-9050,-3256,-1260,-7473,7,2234,-2258,-1730,7108,512,195,4908,5.05,518,2618,5.6
-5552,4158,-2686,-3031,540,17794,-8730,-3220,-1734,-7494,-1790,1702,-1678,-584,8096,222,505,5153,5.04,679,3427,5.7
-4806,1378,-1124,-3265,590,18064,-8882,-3460,-1652,-7488,-1397,1440,-1188,-390,9170,192,451,5624,5.04,469,2367,5.7
-6118,-248,434,-3426,-1157,16166,-8718,-3502,-1606,-7497,-126,1395,-738,58,8876,314,542,5850,5.09,352,1792,5.8
-2740,-4428,728,-3281,-6,14518,-8730,-3752,-2260,-7553,715,1394,-726,934,9160,816,428,5328,5.09,352,1792,5.8
-1772,-4482,448,-3162,-530,11723,-8692,-3712,-2396,-7662,-159,1027,-1222,452,8284,1013,352,5299,5.05,508,2569,5.8
-680,-6646,-1130,-1310,1118,9203,-7918,-3612,-2928,-7842,-1229,601,-580,-582,7564,1032,42,5357,5.05,523,2643,5.9
